household_key,numBaskets,weekOf,eggPurchase_week0,eggPurchase_week1,eggPurchase_week2,eggPurchase_week3
831,773,613,0.0,0.0,0.0,0.0
832,52,613,0.0,0.0,0.0,0.0
835,16,613,0.0,0.0,0.0,0.0
838,66,613,0.0,0.0,0.0,0.0
839,49,613,0.0,0.0,0.0,0.0
840,774,613,0.0,0.0,0.0,0.0
842,902,613,1.0,0.0,0.0,0.0
845,330,613,0.0,0.0,0.0,0.0
846,227,613,0.0,0.0,1.0,0.0
847,285,613,0.0,0.0,0.0,0.0
851,1,613,0.0,0.0,0.0,0.0
852,181,613,0.0,0.0,0.0,0.0
853,577,613,1.0,0.0,1.0,1.0
854,108,613,0.0,0.0,0.0,0.0
855,432,613,1.0,0.0,0.0,0.0
856,590,613,0.0,0.0,0.0,0.0
858,40,613,0.0,0.0,0.0,0.0
861,100,613,0.0,0.0,0.0,0.0
862,194,613,0.0,0.0,0.0,1.0
864,939,613,0.0,1.0,0.0,0.0
865,230,613,0.0,0.0,0.0,0.0
866,597,613,1.0,0.0,1.0,0.0
869,217,613,0.0,0.0,1.0,0.0
871,669,613,0.0,0.0,1.0,0.0
872,9,613,0.0,0.0,0.0,0.0
873,213,613,1.0,0.0,1.0,0.0
874,1,613,0.0,0.0,0.0,0.0
875,183,613,0.0,0.0,0.0,0.0
876,554,613,1.0,0.0,0.0,1.0
877,263,613,0.0,1.0,0.0,0.0
879,241,613,0.0,0.0,0.0,0.0
880,12,613,0.0,1.0,0.0,0.0
881,508,613,0.0,0.0,0.0,0.0
882,353,613,0.0,0.0,0.0,0.0
883,714,613,0.0,0.0,0.0,0.0
884,32,613,0.0,0.0,0.0,0.0
887,108,613,0.0,0.0,0.0,0.0
888,1047,613,0.0,0.0,0.0,0.0
889,1215,613,1.0,1.0,0.0,1.0
891,896,613,0.0,0.0,0.0,1.0
892,40,613,0.0,1.0,0.0,0.0
893,726,613,0.0,0.0,0.0,0.0
894,162,613,0.0,0.0,0.0,0.0
895,473,613,0.0,0.0,0.0,0.0
896,369,613,0.0,0.0,0.0,1.0
899,11,613,0.0,0.0,0.0,0.0
901,313,613,0.0,0.0,0.0,1.0
902,2,613,0.0,0.0,0.0,0.0
903,159,613,0.0,0.0,0.0,0.0
904,76,613,0.0,0.0,0.0,0.0
906,331,613,0.0,0.0,0.0,0.0
909,470,613,0.0,0.0,1.0,0.0
910,253,613,1.0,0.0,0.0,1.0
912,132,613,0.0,0.0,0.0,0.0
913,139,613,0.0,0.0,0.0,0.0
914,150,613,0.0,0.0,0.0,0.0
916,674,613,0.0,0.0,1.0,0.0
919,211,613,0.0,0.0,0.0,0.0
920,664,613,0.0,0.0,0.0,1.0
921,9,613,0.0,0.0,0.0,0.0
923,211,613,0.0,0.0,0.0,0.0
924,191,613,0.0,0.0,0.0,0.0
925,47,613,0.0,0.0,0.0,0.0
926,348,613,0.0,0.0,1.0,0.0
927,93,613,0.0,0.0,0.0,0.0
928,291,613,0.0,0.0,0.0,0.0
932,441,613,0.0,0.0,0.0,0.0
933,361,613,0.0,0.0,0.0,0.0
934,1615,613,0.0,1.0,1.0,0.0
935,69,613,0.0,0.0,0.0,0.0
937,376,613,0.0,0.0,1.0,0.0
940,173,613,0.0,0.0,0.0,0.0
941,179,613,0.0,0.0,0.0,0.0
942,525,613,0.0,0.0,0.0,0.0
943,291,613,1.0,0.0,0.0,0.0
944,155,613,0.0,0.0,0.0,0.0
945,295,613,1.0,0.0,0.0,0.0
946,304,613,0.0,0.0,0.0,0.0
949,599,613,0.0,0.0,1.0,0.0
950,172,613,0.0,0.0,1.0,0.0
952,295,613,0.0,0.0,0.0,0.0
954,352,613,0.0,0.0,0.0,0.0
957,402,613,0.0,0.0,0.0,0.0
961,307,613,1.0,0.0,0.0,0.0
962,214,613,1.0,0.0,0.0,0.0
963,138,613,0.0,0.0,0.0,0.0
964,227,613,1.0,0.0,0.0,1.0
967,3,613,0.0,0.0,0.0,0.0
968,1169,613,0.0,0.0,0.0,1.0
970,71,613,0.0,0.0,0.0,0.0
972,156,613,0.0,0.0,0.0,0.0
974,95,613,0.0,0.0,0.0,0.0
975,289,613,0.0,0.0,0.0,0.0
976,764,613,0.0,1.0,0.0,0.0
978,228,613,0.0,0.0,0.0,0.0
979,1174,613,0.0,0.0,0.0,0.0
980,138,613,0.0,0.0,0.0,0.0
982,1653,613,1.0,1.0,1.0,1.0
983,580,613,0.0,0.0,0.0,0.0
985,361,613,0.0,0.0,1.0,0.0
986,180,613,0.0,0.0,0.0,0.0
987,146,613,0.0,0.0,0.0,0.0
988,118,613,1.0,0.0,0.0,0.0
989,386,613,0.0,0.0,0.0,0.0
991,6,613,0.0,0.0,0.0,0.0
992,76,613,0.0,0.0,0.0,0.0
993,411,613,0.0,0.0,0.0,0.0
994,145,613,0.0,0.0,0.0,0.0
995,12,613,0.0,0.0,0.0,0.0
996,366,613,1.0,1.0,0.0,0.0
998,653,613,1.0,1.0,0.0,0.0
999,206,613,0.0,0.0,0.0,0.0
1000,557,613,0.0,1.0,0.0,1.0
1,477,606,0.0,0.0,1.0,0.0
2,192,606,0.0,0.0,0.0,0.0
3,94,606,0.0,0.0,0.0,0.0
5,12,606,0.0,0.0,0.0,0.0
6,399,606,1.0,1.0,1.0,0.0
7,574,606,0.0,0.0,0.0,0.0
9,96,606,0.0,0.0,0.0,0.0
12,22,606,0.0,0.0,0.0,0.0
14,266,606,1.0,0.0,1.0,0.0
15,114,606,0.0,0.0,0.0,1.0
16,21,606,0.0,0.0,0.0,0.0
17,195,606,1.0,0.0,0.0,0.0
18,561,606,0.0,1.0,0.0,0.0
20,579,606,0.0,0.0,0.0,0.0
22,515,606,0.0,0.0,0.0,1.0
24,180,606,0.0,0.0,0.0,0.0
25,306,606,0.0,0.0,0.0,0.0
26,201,606,0.0,1.0,0.0,0.0
28,141,606,0.0,0.0,0.0,0.0
29,20,606,0.0,0.0,0.0,0.0
31,506,606,0.0,1.0,0.0,0.0
33,53,606,0.0,0.0,0.0,0.0
34,65,606,0.0,0.0,0.0,0.0
35,85,606,0.0,0.0,0.0,0.0
37,85,606,0.0,0.0,0.0,0.0
40,1031,606,1.0,1.0,1.0,0.0
41,450,606,0.0,0.0,0.0,0.0
44,69,606,0.0,0.0,0.0,0.0
45,5,606,0.0,0.0,0.0,0.0
48,97,606,0.0,0.0,0.0,0.0
50,59,606,0.0,0.0,0.0,0.0
52,562,606,0.0,0.0,0.0,0.0
56,648,606,0.0,0.0,0.0,1.0
57,268,606,0.0,0.0,0.0,0.0
58,893,606,0.0,0.0,0.0,1.0
59,118,606,0.0,0.0,0.0,1.0
60,2,606,0.0,0.0,0.0,0.0
61,3,606,0.0,0.0,0.0,0.0
63,23,606,0.0,0.0,0.0,0.0
64,561,606,0.0,0.0,0.0,1.0
66,28,606,0.0,0.0,0.0,0.0
67,1139,606,0.0,0.0,0.0,1.0
69,763,606,0.0,1.0,0.0,0.0
71,160,606,0.0,0.0,0.0,0.0
73,69,606,0.0,0.0,0.0,0.0
74,127,606,0.0,0.0,0.0,0.0
75,55,606,0.0,0.0,0.0,0.0
77,720,606,0.0,0.0,1.0,0.0
79,317,606,0.0,0.0,0.0,0.0
80,453,606,0.0,0.0,0.0,0.0
81,118,606,0.0,0.0,0.0,0.0
82,30,606,0.0,0.0,0.0,0.0
83,89,606,0.0,0.0,0.0,0.0
84,148,606,1.0,0.0,0.0,0.0
85,201,606,0.0,0.0,0.0,0.0
86,292,606,0.0,0.0,0.0,0.0
87,125,606,0.0,0.0,0.0,0.0
88,1309,606,1.0,0.0,1.0,0.0
91,331,606,0.0,1.0,1.0,1.0
95,628,606,0.0,0.0,1.0,0.0
98,662,606,1.0,0.0,0.0,0.0
99,700,606,0.0,0.0,0.0,1.0
100,155,606,0.0,0.0,0.0,0.0
101,479,606,0.0,0.0,0.0,0.0
104,901,606,1.0,0.0,1.0,0.0
105,464,606,0.0,0.0,1.0,0.0
107,40,606,0.0,0.0,0.0,0.0
108,122,606,0.0,0.0,0.0,0.0
110,352,606,0.0,1.0,0.0,1.0
113,1304,606,1.0,0.0,0.0,1.0
114,219,606,0.0,0.0,0.0,0.0
115,800,606,0.0,0.0,1.0,0.0
116,94,606,0.0,0.0,0.0,0.0
117,329,606,1.0,0.0,0.0,0.0
118,577,606,0.0,1.0,0.0,0.0
119,285,606,0.0,0.0,0.0,0.0
120,2,606,0.0,0.0,0.0,0.0
121,102,606,0.0,0.0,0.0,1.0
123,276,606,1.0,0.0,0.0,0.0
124,53,606,0.0,0.0,0.0,0.0
125,570,606,0.0,0.0,0.0,0.0
126,129,606,0.0,0.0,0.0,0.0
129,91,606,0.0,1.0,0.0,0.0
131,427,606,0.0,0.0,0.0,0.0
132,258,606,0.0,0.0,0.0,0.0
133,378,606,0.0,0.0,0.0,0.0
134,433,606,1.0,0.0,1.0,0.0
135,86,606,0.0,0.0,0.0,1.0
136,206,606,0.0,0.0,0.0,0.0
137,13,606,0.0,0.0,0.0,0.0
138,379,606,0.0,0.0,0.0,1.0
140,62,606,0.0,0.0,0.0,0.0
141,54,606,0.0,0.0,0.0,0.0
142,166,606,0.0,0.0,0.0,0.0
144,36,606,0.0,0.0,0.0,0.0
145,154,606,0.0,0.0,0.0,0.0
147,147,606,0.0,0.0,0.0,0.0
148,152,606,0.0,0.0,0.0,0.0
149,835,606,1.0,0.0,1.0,1.0
150,1,606,0.0,0.0,0.0,0.0
151,62,606,0.0,0.0,0.0,0.0
153,348,606,1.0,0.0,0.0,0.0
154,45,606,0.0,0.0,0.0,0.0
156,255,606,0.0,0.0,0.0,0.0
158,150,606,0.0,0.0,0.0,0.0
160,203,606,0.0,0.0,0.0,0.0
161,1154,606,0.0,1.0,0.0,0.0
163,8,606,0.0,0.0,0.0,0.0
165,252,606,0.0,1.0,0.0,1.0
168,15,606,0.0,0.0,0.0,0.0
169,6,606,0.0,0.0,0.0,0.0
170,292,606,0.0,0.0,0.0,0.0
171,240,606,0.0,0.0,0.0,0.0
172,72,606,0.0,0.0,0.0,0.0
174,30,606,0.0,0.0,0.0,0.0
175,123,606,0.0,0.0,0.0,0.0
176,47,606,0.0,0.0,0.0,0.0
178,331,606,0.0,0.0,0.0,0.0
179,17,606,0.0,0.0,0.0,0.0
181,116,606,0.0,0.0,0.0,1.0
182,137,606,0.0,1.0,0.0,0.0
184,481,606,1.0,1.0,0.0,1.0
185,218,606,0.0,0.0,0.0,0.0
188,35,606,0.0,0.0,0.0,0.0
189,63,606,0.0,0.0,0.0,0.0
190,30,606,0.0,0.0,0.0,0.0
191,94,606,0.0,0.0,0.0,0.0
192,343,606,0.0,1.0,0.0,0.0
194,167,606,0.0,1.0,0.0,0.0
195,241,606,0.0,1.0,1.0,0.0
196,529,606,0.0,1.0,0.0,0.0
198,637,606,0.0,1.0,0.0,0.0
200,203,606,0.0,0.0,0.0,0.0
201,338,606,1.0,0.0,0.0,0.0
202,68,606,1.0,0.0,0.0,0.0
203,21,606,0.0,0.0,0.0,1.0
204,78,606,0.0,0.0,0.0,0.0
205,491,606,1.0,0.0,0.0,1.0
207,145,606,0.0,0.0,0.0,0.0
208,411,606,0.0,1.0,0.0,0.0
210,517,606,0.0,0.0,0.0,0.0
213,7,606,0.0,0.0,0.0,0.0
214,354,606,0.0,0.0,1.0,1.0
216,235,606,0.0,0.0,1.0,0.0
217,242,606,0.0,0.0,0.0,0.0
218,427,606,0.0,0.0,0.0,0.0
219,1089,606,0.0,1.0,0.0,1.0
220,158,606,0.0,0.0,0.0,0.0
222,523,606,0.0,0.0,1.0,0.0
223,127,606,0.0,0.0,0.0,0.0
225,54,606,0.0,0.0,0.0,0.0
226,60,606,0.0,0.0,0.0,0.0
228,215,606,0.0,0.0,0.0,0.0
229,72,606,0.0,0.0,0.0,0.0
230,608,606,0.0,0.0,1.0,0.0
232,570,606,0.0,0.0,0.0,1.0
233,145,606,0.0,0.0,0.0,0.0
235,549,606,0.0,0.0,1.0,0.0
237,34,606,0.0,0.0,0.0,0.0
238,64,606,0.0,0.0,0.0,0.0
240,66,606,0.0,0.0,0.0,0.0
241,11,606,0.0,0.0,0.0,0.0
242,462,606,0.0,0.0,0.0,1.0
243,670,606,0.0,0.0,0.0,0.0
246,58,606,0.0,0.0,0.0,0.0
247,332,606,0.0,0.0,0.0,1.0
248,848,606,0.0,1.0,0.0,1.0
250,854,606,0.0,1.0,0.0,0.0
251,143,606,0.0,1.0,0.0,0.0
253,1091,606,1.0,0.0,1.0,1.0
254,93,606,0.0,0.0,0.0,0.0
255,52,606,0.0,0.0,0.0,0.0
257,384,606,0.0,0.0,1.0,0.0
258,330,606,0.0,0.0,0.0,0.0
259,141,606,0.0,0.0,0.0,0.0
260,47,606,0.0,0.0,0.0,0.0
266,301,606,0.0,0.0,1.0,0.0
267,16,606,0.0,0.0,0.0,0.0
268,105,606,0.0,0.0,0.0,0.0
269,260,606,0.0,0.0,0.0,1.0
270,108,606,0.0,0.0,0.0,0.0
271,125,606,0.0,0.0,0.0,0.0
273,306,606,0.0,1.0,1.0,0.0
275,627,606,1.0,0.0,0.0,0.0
276,274,606,0.0,0.0,0.0,0.0
277,129,606,0.0,0.0,0.0,0.0
281,127,606,0.0,1.0,0.0,0.0
284,4,606,0.0,0.0,0.0,0.0
285,570,606,0.0,0.0,1.0,1.0
287,416,606,0.0,0.0,0.0,1.0
288,272,606,1.0,1.0,0.0,0.0
289,571,606,0.0,0.0,0.0,0.0
290,863,606,1.0,0.0,0.0,0.0
291,350,606,0.0,0.0,0.0,0.0
292,58,606,0.0,0.0,0.0,0.0
293,244,606,0.0,0.0,0.0,0.0
294,552,606,0.0,0.0,0.0,0.0
296,37,606,0.0,0.0,0.0,0.0
297,594,606,0.0,0.0,0.0,0.0
299,15,606,0.0,0.0,0.0,0.0
302,106,606,0.0,0.0,0.0,0.0
303,768,606,0.0,0.0,0.0,0.0
304,729,606,1.0,1.0,0.0,0.0
306,913,606,0.0,1.0,1.0,1.0
308,296,606,0.0,0.0,0.0,0.0
309,148,606,0.0,0.0,0.0,0.0
310,10,606,0.0,0.0,0.0,0.0
311,119,606,0.0,0.0,0.0,0.0
312,119,606,0.0,0.0,0.0,0.0
314,488,606,0.0,0.0,0.0,0.0
315,9,606,0.0,0.0,0.0,0.0
316,387,606,1.0,0.0,0.0,0.0
317,376,606,0.0,0.0,0.0,0.0
318,60,606,0.0,0.0,0.0,0.0
320,32,606,0.0,0.0,0.0,0.0
321,360,606,1.0,0.0,0.0,1.0
322,173,606,0.0,1.0,0.0,0.0
323,20,606,0.0,0.0,0.0,0.0
324,582,606,0.0,1.0,0.0,1.0
325,331,606,1.0,0.0,0.0,0.0
326,66,606,0.0,0.0,0.0,0.0
327,11,606,0.0,0.0,0.0,0.0
328,1318,606,0.0,0.0,1.0,0.0
329,539,606,0.0,0.0,0.0,0.0
330,222,606,1.0,0.0,1.0,0.0
331,96,606,0.0,0.0,1.0,0.0
332,698,606,0.0,0.0,0.0,0.0
333,38,606,0.0,0.0,0.0,0.0
334,300,606,0.0,0.0,0.0,0.0
335,117,606,0.0,0.0,0.0,0.0
336,405,606,0.0,0.0,1.0,1.0
337,70,606,0.0,0.0,0.0,0.0
338,360,606,0.0,0.0,0.0,1.0
340,53,606,0.0,0.0,0.0,0.0
341,7,606,0.0,0.0,0.0,0.0
343,117,606,0.0,0.0,0.0,0.0
346,564,606,0.0,1.0,1.0,1.0
347,9,606,0.0,0.0,0.0,0.0
349,185,606,0.0,0.0,0.0,0.0
350,162,606,0.0,0.0,0.0,0.0
352,6,606,0.0,0.0,0.0,0.0
353,469,606,0.0,0.0,1.0,0.0
356,198,606,0.0,0.0,0.0,0.0
360,57,606,0.0,0.0,0.0,0.0
361,1177,606,0.0,1.0,0.0,0.0
362,293,606,0.0,0.0,0.0,0.0
363,3,606,0.0,0.0,0.0,0.0
365,293,606,0.0,0.0,0.0,1.0
366,95,606,0.0,0.0,0.0,0.0
367,744,606,0.0,1.0,0.0,0.0
368,61,606,0.0,0.0,0.0,0.0
369,61,606,1.0,0.0,0.0,0.0
370,167,606,0.0,0.0,0.0,0.0
373,17,606,0.0,0.0,0.0,0.0
376,533,606,1.0,0.0,0.0,1.0
377,485,606,0.0,0.0,0.0,0.0
378,302,606,0.0,1.0,0.0,0.0
380,1003,606,1.0,0.0,0.0,0.0
383,457,606,0.0,0.0,0.0,1.0
384,395,606,1.0,0.0,0.0,0.0
385,369,606,0.0,0.0,0.0,0.0
386,711,606,0.0,0.0,0.0,0.0
387,475,606,0.0,0.0,0.0,0.0
388,208,606,0.0,0.0,0.0,0.0
390,147,606,0.0,0.0,0.0,0.0
392,988,606,0.0,1.0,0.0,1.0
393,443,606,1.0,0.0,1.0,1.0
394,119,606,1.0,0.0,0.0,0.0
395,116,606,0.0,0.0,0.0,0.0
396,225,606,0.0,0.0,0.0,0.0
400,1409,606,1.0,1.0,0.0,0.0
402,155,606,0.0,0.0,0.0,0.0
403,45,606,0.0,0.0,0.0,0.0
404,341,606,0.0,0.0,0.0,0.0
405,263,606,0.0,0.0,0.0,0.0
406,162,606,0.0,0.0,1.0,0.0
407,45,606,0.0,0.0,0.0,0.0
409,565,606,0.0,0.0,0.0,0.0
411,387,606,1.0,1.0,0.0,1.0
412,410,606,0.0,0.0,0.0,0.0
414,287,606,0.0,0.0,0.0,0.0
416,18,606,0.0,0.0,0.0,0.0
417,428,606,0.0,0.0,0.0,0.0
418,824,606,1.0,0.0,0.0,0.0
420,13,606,0.0,0.0,0.0,0.0
422,63,606,0.0,0.0,0.0,0.0
424,291,606,0.0,0.0,1.0,1.0
425,589,606,0.0,0.0,1.0,0.0
428,266,606,0.0,0.0,1.0,0.0
429,39,606,0.0,0.0,0.0,0.0
430,553,606,0.0,1.0,0.0,0.0
431,50,606,0.0,0.0,0.0,0.0
432,396,606,0.0,1.0,0.0,1.0
434,476,606,0.0,1.0,0.0,0.0
435,119,606,0.0,0.0,0.0,0.0
439,32,606,0.0,0.0,0.0,0.0
441,267,606,0.0,0.0,0.0,0.0
442,473,606,0.0,0.0,0.0,0.0
443,439,606,0.0,1.0,1.0,0.0
445,70,606,0.0,0.0,0.0,0.0
446,20,606,0.0,0.0,0.0,0.0
448,51,606,0.0,0.0,0.0,0.0
451,239,606,0.0,0.0,0.0,0.0
452,102,606,0.0,0.0,0.0,0.0
453,12,606,0.0,0.0,0.0,0.0
455,103,606,0.0,0.0,0.0,0.0
456,346,606,0.0,0.0,0.0,0.0
457,145,606,0.0,0.0,0.0,0.0
458,182,606,1.0,0.0,0.0,0.0
459,70,606,0.0,0.0,0.0,0.0
460,67,606,0.0,0.0,0.0,0.0
461,80,606,0.0,0.0,0.0,0.0
462,160,606,0.0,0.0,0.0,0.0
463,419,606,0.0,0.0,0.0,0.0
464,436,606,0.0,0.0,0.0,0.0
465,48,606,0.0,0.0,0.0,0.0
466,46,606,0.0,0.0,0.0,0.0
467,238,606,0.0,0.0,0.0,0.0
468,532,606,0.0,0.0,0.0,0.0
470,190,606,0.0,0.0,0.0,0.0
472,274,606,0.0,0.0,0.0,0.0
473,245,606,0.0,0.0,1.0,0.0
475,92,606,0.0,0.0,0.0,0.0
476,89,606,0.0,0.0,0.0,0.0
477,88,606,0.0,0.0,0.0,0.0
478,5,606,0.0,0.0,0.0,0.0
479,158,606,0.0,0.0,0.0,0.0
480,223,606,0.0,1.0,0.0,1.0
481,103,606,0.0,1.0,0.0,0.0
483,308,606,0.0,0.0,0.0,0.0
484,437,606,1.0,0.0,0.0,0.0
485,477,606,0.0,0.0,0.0,0.0
487,19,606,0.0,0.0,0.0,0.0
488,14,606,0.0,0.0,1.0,0.0
489,561,606,1.0,1.0,0.0,1.0
490,352,606,0.0,0.0,0.0,0.0
492,552,606,0.0,1.0,0.0,0.0
493,684,606,0.0,0.0,0.0,0.0
497,73,606,0.0,0.0,0.0,0.0
498,105,606,0.0,0.0,0.0,0.0
499,3,606,0.0,0.0,0.0,0.0
501,77,606,0.0,0.0,0.0,0.0
502,85,606,0.0,0.0,0.0,0.0
503,581,606,0.0,0.0,0.0,0.0
504,105,606,0.0,0.0,0.0,0.0
505,40,606,0.0,0.0,0.0,0.0
506,151,606,0.0,0.0,0.0,0.0
507,87,606,0.0,0.0,0.0,0.0
512,123,606,0.0,0.0,0.0,0.0
513,492,606,0.0,0.0,0.0,1.0
514,286,606,0.0,0.0,0.0,0.0
515,184,606,0.0,0.0,0.0,0.0
516,44,606,0.0,0.0,0.0,0.0
517,363,606,0.0,0.0,1.0,1.0
518,590,606,0.0,0.0,0.0,0.0
519,29,606,0.0,0.0,0.0,0.0
523,792,606,0.0,0.0,0.0,1.0
524,54,606,0.0,0.0,0.0,0.0
525,59,606,0.0,0.0,0.0,0.0
526,498,606,1.0,0.0,0.0,0.0
527,339,606,0.0,0.0,0.0,0.0
529,79,606,0.0,0.0,0.0,0.0
530,69,606,0.0,0.0,0.0,1.0
531,63,606,0.0,1.0,0.0,1.0
533,246,606,0.0,0.0,0.0,0.0
534,306,606,0.0,0.0,0.0,1.0
535,75,606,0.0,0.0,0.0,0.0
536,111,606,0.0,0.0,0.0,0.0
537,31,606,0.0,0.0,0.0,0.0
538,599,606,0.0,0.0,0.0,1.0
539,248,606,0.0,1.0,0.0,0.0
541,138,606,0.0,0.0,0.0,0.0
545,316,606,0.0,0.0,1.0,0.0
546,166,606,0.0,0.0,0.0,0.0
547,109,606,0.0,0.0,0.0,0.0
548,271,606,0.0,1.0,0.0,1.0
551,106,606,1.0,0.0,0.0,0.0
552,358,606,0.0,0.0,1.0,0.0
553,746,606,0.0,0.0,0.0,1.0
557,53,606,0.0,0.0,0.0,0.0
558,238,606,0.0,1.0,1.0,1.0
560,692,606,0.0,0.0,0.0,1.0
563,149,606,0.0,1.0,0.0,0.0
564,107,606,0.0,0.0,0.0,1.0
565,24,606,0.0,0.0,0.0,0.0
569,175,606,0.0,0.0,0.0,0.0
571,83,606,0.0,0.0,0.0,0.0
573,59,606,0.0,0.0,0.0,1.0
574,764,606,0.0,0.0,0.0,0.0
575,1099,606,0.0,0.0,0.0,0.0
576,135,606,0.0,0.0,0.0,1.0
577,337,606,0.0,0.0,0.0,0.0
578,404,606,1.0,0.0,0.0,0.0
580,103,606,0.0,1.0,0.0,0.0
583,309,606,0.0,0.0,0.0,0.0
586,677,606,1.0,0.0,0.0,0.0
587,35,606,0.0,0.0,0.0,0.0
589,14,606,0.0,0.0,0.0,0.0
593,127,606,1.0,0.0,0.0,0.0
594,182,606,0.0,1.0,0.0,0.0
596,248,606,0.0,0.0,0.0,0.0
597,448,606,0.0,0.0,0.0,1.0
599,13,606,0.0,0.0,0.0,0.0
601,357,606,0.0,0.0,0.0,0.0
603,20,606,0.0,0.0,0.0,0.0
604,240,606,0.0,0.0,0.0,0.0
605,477,606,0.0,1.0,0.0,0.0
606,353,606,0.0,0.0,0.0,0.0
607,10,606,0.0,0.0,0.0,0.0
609,233,606,0.0,0.0,1.0,0.0
611,242,606,0.0,0.0,0.0,0.0
612,522,606,0.0,0.0,1.0,0.0
613,95,606,0.0,0.0,0.0,0.0
614,536,606,0.0,1.0,1.0,1.0
617,223,606,0.0,0.0,0.0,0.0
618,452,606,0.0,0.0,1.0,0.0
619,30,606,1.0,0.0,0.0,0.0
622,205,606,0.0,0.0,0.0,0.0
623,59,606,0.0,0.0,0.0,0.0
624,717,606,0.0,0.0,0.0,0.0
625,169,606,0.0,0.0,0.0,0.0
626,61,606,0.0,0.0,0.0,0.0
629,2,606,0.0,0.0,0.0,0.0
631,884,606,0.0,0.0,0.0,1.0
632,348,606,1.0,0.0,1.0,0.0
633,367,606,1.0,1.0,0.0,1.0
635,6,606,0.0,0.0,0.0,0.0
636,1171,606,0.0,1.0,0.0,0.0
637,237,606,0.0,0.0,0.0,0.0
639,131,606,0.0,0.0,0.0,0.0
640,52,606,0.0,0.0,0.0,0.0
643,192,606,0.0,0.0,0.0,0.0
644,365,606,1.0,1.0,1.0,1.0
645,21,606,0.0,0.0,0.0,0.0
646,99,606,0.0,0.0,0.0,0.0
647,569,606,1.0,1.0,0.0,0.0
648,291,606,0.0,0.0,0.0,0.0
651,34,606,0.0,0.0,0.0,0.0
652,250,606,0.0,0.0,0.0,0.0
657,6,606,0.0,0.0,0.0,0.0
658,98,606,0.0,0.0,0.0,0.0
660,441,606,0.0,0.0,0.0,0.0
661,401,606,0.0,0.0,0.0,0.0
662,79,606,0.0,0.0,0.0,0.0
665,14,606,0.0,0.0,0.0,0.0
666,211,606,1.0,0.0,0.0,0.0
667,291,606,0.0,0.0,0.0,0.0
668,137,606,0.0,0.0,0.0,0.0
670,577,606,0.0,0.0,1.0,0.0
672,410,606,0.0,0.0,0.0,1.0
673,102,606,0.0,0.0,0.0,0.0
674,706,606,0.0,0.0,1.0,1.0
675,481,606,1.0,1.0,0.0,0.0
677,67,606,0.0,0.0,0.0,0.0
679,158,606,0.0,0.0,0.0,0.0
681,181,606,0.0,0.0,0.0,0.0
683,5,606,0.0,0.0,0.0,0.0
684,112,606,0.0,0.0,0.0,0.0
685,652,606,0.0,1.0,0.0,0.0
686,12,606,0.0,1.0,0.0,0.0
687,401,606,0.0,1.0,1.0,0.0
690,236,606,0.0,1.0,0.0,0.0
692,389,606,1.0,0.0,1.0,0.0
693,347,606,0.0,0.0,0.0,0.0
694,70,606,0.0,0.0,0.0,0.0
697,183,606,0.0,0.0,0.0,0.0
698,135,606,0.0,0.0,0.0,0.0
700,183,606,0.0,0.0,0.0,0.0
701,344,606,0.0,0.0,0.0,0.0
702,670,606,0.0,1.0,1.0,0.0
703,679,606,0.0,0.0,0.0,1.0
704,3,606,0.0,0.0,0.0,0.0
706,396,606,1.0,0.0,0.0,1.0
707,1226,606,1.0,1.0,1.0,1.0
709,452,606,0.0,0.0,0.0,0.0
710,412,606,0.0,1.0,0.0,0.0
711,39,606,0.0,0.0,0.0,0.0
712,939,606,0.0,0.0,0.0,1.0
713,87,606,0.0,0.0,0.0,0.0
714,524,606,0.0,0.0,0.0,0.0
715,419,606,0.0,1.0,0.0,0.0
716,87,606,0.0,0.0,0.0,0.0
717,52,606,0.0,0.0,0.0,0.0
718,1645,606,0.0,1.0,0.0,0.0
719,279,606,0.0,0.0,0.0,0.0
720,79,606,0.0,0.0,0.0,0.0
721,36,606,0.0,0.0,0.0,0.0
722,673,606,1.0,0.0,0.0,0.0
725,771,606,0.0,1.0,0.0,1.0
726,326,606,0.0,0.0,1.0,0.0
727,473,606,0.0,0.0,1.0,0.0
728,246,606,1.0,0.0,0.0,0.0
729,44,606,0.0,0.0,0.0,0.0
730,88,606,0.0,0.0,0.0,0.0
731,116,606,0.0,0.0,0.0,0.0
732,506,606,0.0,0.0,0.0,0.0
733,353,606,0.0,0.0,0.0,0.0
735,128,606,0.0,0.0,1.0,0.0
736,653,606,1.0,1.0,0.0,0.0
737,125,606,0.0,0.0,0.0,0.0
741,361,606,0.0,0.0,0.0,0.0
742,373,606,0.0,0.0,0.0,0.0
745,725,606,0.0,0.0,0.0,0.0
746,3,606,0.0,0.0,0.0,0.0
747,118,606,0.0,0.0,0.0,0.0
748,345,606,0.0,0.0,0.0,0.0
749,17,606,0.0,0.0,0.0,0.0
750,253,606,0.0,0.0,0.0,0.0
751,107,606,0.0,0.0,0.0,0.0
753,289,606,0.0,0.0,0.0,0.0
757,125,606,0.0,0.0,0.0,0.0
758,13,606,0.0,0.0,0.0,0.0
759,114,606,0.0,0.0,0.0,0.0
760,36,606,0.0,0.0,0.0,0.0
761,940,606,1.0,0.0,0.0,1.0
762,767,606,0.0,0.0,0.0,1.0
763,106,606,0.0,0.0,0.0,0.0
764,449,606,0.0,0.0,0.0,1.0
765,135,606,0.0,0.0,0.0,0.0
